Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
817,"public boolean get(String name, boolean dflt) {boolean vals[] = (boolean[]) valByRound.get(name);if (vals != null) {return vals[roundNumber % vals.length];}String sval = props.getProperty(name, """" + dflt);if (sval.indexOf("":"") < 0) {return Boolean.valueOf(sval).booleanValue();}int k = sval.indexOf("":"");String colName = sval.substring(0, k);sval = sval.substring(k + 1);colForValByRound.put(name, colName);vals = propToBooleanArray(sval);valByRound.put(name, vals);return vals[roundNumber % vals.length];}
",155,"public boolean get(String eval, boolean col) {boolean col[] = (boolean[]) valByRound.get(eval);if (col != null) {return col[roundNumber % col.length];}String default = props.getProperty(eval, """" + col);if (default.indexOf("":"") < 0) {return Boolean.valueOf(default).booleanValue();}int v = default.indexOf("":"");String column = default.substring(0, v);default = default.substring(v + 1);colForValByRound.put(eval, column);col = propToBooleanArray(default);valByRound.put(eval, col);return col[roundNumber % col.length];}
","public virtual int Get(string name, int dflt){int[] vals;object temp;if (valByRound.TryGetValue(name, out temp) && temp != null){vals = (int[])temp;return vals[roundNumber % vals.Length];}string sval;if (!props.TryGetValue(name, out sval)){sval = dflt.ToString(CultureInfo.InvariantCulture);}if (sval.IndexOf(':') < 0){return int.Parse(sval, CultureInfo.InvariantCulture);}int k = sval.IndexOf(':');string colName = sval.Substring(0, k - 0);sval = sval.Substring(k + 1);colForValByRound[name] = colName;vals = PropToInt32Array(sval);valByRound[name] = vals;return vals[roundNumber % vals.Length];}
","public virtual bool Get(string name, bool dflt){bool[] vals;if (valByRound.TryGetValue(name, out vals)){return vals[roundNumber % vals.Length];}string sval;if (props.TryGetValue(name, out sval)){return sval;}if (sval == null){return dflt;}sval = props[name];if (sval.IndexOf("":"") < 0){return sval.ToString();}int k = sval.IndexOf("":"");string colName = sval.Substring(0, k - 0);sval = sval.Substring(k + 1);colForValByRound[name] = colName;vals = PropToBooleanArray(sval);valByRound[name] = vals;return vals[roundNumber % vals.Length];}
","public virtual bool Get(string eval, bool value){bool[] col = (bool[])valByRound[eval];if (col!= null){return col[roundNumber % col.Length];}string default = props.GetProperty(eval, """" + value);if (default.IndexOf("":"") < 0){return default.IndexOf("":"");}int v = default.IndexOf("":"");string column = default.Substring(0, v);default = default.Substring(v + 1);colForValByRound[eval] = column;col = PropToBooleanArray(default);valByRound[eval] = col;return col[roundNumber % col.Length];}
",-1,"get,name,dflt,vals,sval,k,colName","get:0.03439218433463548,name:0.33386081124068995,dflt:0.29943706021520416,vals:0.34161292803375193,sval:0.4011635792380668,k:0.36574210432879917,colName:0.3461606654669156,",0,0,"sval:default,k:get,colName:column,vals:put,name:eval,dflt:value,",0,0,Greedy,152,2.887648336092631,failed,[],0.4818195305703203,0.20757677259626472
818,"public void preSerialize(){if(records.getTabpos() > 0) {TabIdRecord tir = ( TabIdRecord ) records.get(records.getTabpos());if(tir._tabids.length < boundsheets.size()) {fixTabIdRecord();}}}
",56,"public void update(){if(records.getTabpos() > 0) {TabIdRecord fix = ( TabIdRecord ) records.get(records.getTabpos());if(fix._tabids.length < boundsheets.size()) {fixTabIdRecord();}}}
","public void PreSerialize(){if (records.Tabpos > 0){TabIdRecord tir = (TabIdRecord)records[(records.Tabpos)];if (tir._tabids.Length < boundsheets.Count){FixTabIdRecord();}}}
","public override void PreSerialize(){if (records.Tabpos > 0){TabIdRecord tir = (TabIdRecord)records[records.Tabpos];if (tir._tabids.Length < boundsheets.Count){FixTabIdRecord();}}}
","public void Update(){if (records.Tabpos > 0){TabIdRecord fix = (TabIdRecord)records[records.Tabpos];if (fix._tabids.Length < boundsheets.Count){FixTabIdRecord();}}}
",-1,"preSerialize,tir","preSerialize:0.09547806563084238,tir:0.3667373127172052,",0,0,"tir:fix,preSerialize:fix,",0,0,Greedy,18,0.12955596446990966,failed,[],0.682555495403097,0.4362383154123616
819,"public LimitTokenCountAnalyzer(Analyzer delegate, int maxTokenCount, boolean consumeAllTokens) {super(delegate.getReuseStrategy());this.delegate = delegate;this.maxTokenCount = maxTokenCount;this.consumeAllTokens = consumeAllTokens;}
",41,"public LimitTokenCountAnalyzer(Analyzer delegate, int this, boolean recursive) {super(delegate.getReuseStrategy());this.delegate = delegate;this.this = this;this.recursive = recursive;}
","public LimitTokenCountAnalyzer(Analyzer @delegate, int maxTokenCount, bool consumeAllTokens): base(@delegate.Strategy){this.@delegate = @delegate;this.maxTokenCount = maxTokenCount;this.consumeAllTokens = consumeAllTokens;}
","public LimitTokenCountAnalyzer(Analyzer delegate, int maxTokenCount, bool consumeAllTokens): base(delegate.ReuseStrategy){this.delegate = delegate;this.maxTokenCount = maxTokenCount;this.consumeAllTokens = consumeAllTokens;}
","public LimitTokenCountAnalyzer(Analyzer delegate, int this, bool recursive): base(delegate.ReuseStrategy){this.delegate = delegate;this.this = this;this.recursive = recursive;}
",-1,"delegate,maxTokenCount,consumeAllTokens","delegate:0.09075549772040892,maxTokenCount:0.2532743131417661,consumeAllTokens:0.2532022174962682,",0,0,"maxTokenCount:this,consumeAllTokens:recursive,",0,0,Greedy,48,0.28353884220123293,failed,[],0.45487535580665517,0.22347138733715632
820,"public ExternalBookBlock(int numberOfSheets) {_externalBookRecord = SupBookRecord.createInternalReferences((short) numberOfSheets);_externalNameRecords = new ExternalNameRecord[0];_crnBlocks = new CRNBlock[0];}
",36,"public ExternalBookBlock(int length) {0 = SupBookRecord.createInternalReferences((short) length);ref = new ExternalNameRecord[0];ref = new CRNBlock[0];}
","public ExternalBookBlock(int numberOfSheets){_externalBookRecord = SupBookRecord.CreateInternalReferences((short)numberOfSheets);_externalNameRecords = new ExternalNameRecord[0];_crnBlocks = new CRNBlock[0];}
","public ExternalBookBlock(int numberOfSheets){_externalBookRecord = SupBookRecord.CreateInternalReferences((short)numberOfSheets);_externalNameRecords = new ExternalNameRecord[0];_crnBlocks = new CRNBlock[0];}
","public ExternalBookBlock(int length){0 = SupBookRecord.CreateInternalReferences((short)length);ref = new ExternalNameRecord[0];references = new CRNBlock[0];}
",-1,"numberOfSheets,_externalBookRecord,_externalNameRecords,_crnBlocks","numberOfSheets:0.4381995286345487,_externalBookRecord:0.7323437461430093,_externalNameRecords:0.3776598073302907,_crnBlocks:0.22091463552924073,",0,0,"_externalBookRecord:0,numberOfSheets:length,_externalNameRecords:_,_crnBlocks:0,",0,0,Greedy,48,0.30352333386739094,failed,[],1.0,0.24348488032373916
821,"public String toString(){StringBuilder buffer = new StringBuilder();buffer.append(""[SCENARIOPROTECT]\n"");buffer.append(""    .protect         = "").append(getProtect()).append(""\n"");buffer.append(""[/SCENARIOPROTECT]\n"");return buffer.toString();}
",41,"public String get(){StringBuilder s = new StringBuilder();s.append(""[SCENARIOPROTECT]
"");buffer.append(""    .protect         = "").append(getProtect()).append(""
"");buffer.append(""[/SCENARIOPROTECT]
"");return s.get();}
","public override String ToString(){StringBuilder buffer = new StringBuilder();buffer.Append(""[SCENARIOPROTECT]\n"");buffer.Append(""    .protect         = "").Append(Protect).Append(""\n"");buffer.Append(""[/SCENARIOPROTECT]\n"");return buffer.ToString();}
","public override String ToString(){StringBuilder buffer = new StringBuilder();buffer.Append(""[SCENARIOPROTECT]\n"");buffer.Append(""   .protect         = "").Append(Protect).Append(""\n"");buffer.Append(""[/SCENARIOPROTECT]\n"");return buffer.ToString();}
","public override String Get(){StringBuilder result = new StringBuilder();result.Append(""[SCENARIOPROTECT]
"");buffer.Append(""   .protect         = "").Append(Protect).Append(""
"");buffer.Append(""[/SCENARIOPROTECT]
"");return result.ToString();}
           ",-1,"toString,buffer","toString:0.8973613848573961,buffer:0.8018373419940104,",0,0,"toString:get,buffer:inspect,",0,0,Greedy,25,0.2182609518369039,failed,[],1.0,0.30859756361284174
822,"public PushCommand setThin(boolean thin) {checkCallable();this.thin = thin;return this;}
",22,"public PushCommand thick(boolean in) {checkCallable();this.in = in;return this;}
","public virtual NGit.Api.PushCommand SetThin(bool thin){CheckCallable();this.thin = thin;return this;}
","public virtual NGit.Api.PushCommand SetThin(bool thin){CheckCallable();this.thin = thin;return this;}
","public virtual NGit.Api.PushCommand Thick(bool in){CheckCallable();this.in = in;return this;}
",-1,"setThin,thin","setThin:0.38213035890709623,thin:0.6799404234971576,",0,0,"thin:in,setThin:thick,",0,0,Greedy,16,0.08784193992614746,failed,[],1.0,0.5807456459482188
823,"public int compareTo(SearcherTracker other) {return Double.compare(other.recordTimeSec, recordTimeSec);}
",21,"public int get(SearcherTracker equals) {return Double.compare(equals.recordTimeSec, recordTimeSec);}
","public int CompareTo(SearcherTracker other){return other.RecordTimeSec.CompareTo(RecordTimeSec);}
","public virtual int CompareTo(SearcherTracker other){return Double.Compare(other.recordTimeSec, recordTimeSec);}
","public virtual int Get(SearcherTracker equals){return Double.Compare(equals.recordTimeSec, recordTimeSec);}
",-1,"compareTo,other","compareTo:0.09552203717183783,other:0.2522724076711488,",0,0,"other:equals,compareTo:get,",0,0,Greedy,18,0.0628078023592631,failed,[],0.3807764393193732,0.20811808996155384
824,"public ReverseStringFilter create(TokenStream in) {return new ReverseStringFilter(in);}
",16,"public ReverseStringFilter wrap(TokenStream in) {return new ReverseStringFilter(in);}
","public override TokenStream Create(TokenStream input){return new ReverseStringFilter(m_luceneMatchVersion, input);}
","public override TokenStream Create(TokenStream @in){return new ReverseStringFilter(@in);}
","public override TokenStream Wrap(TokenStream @in){return new ReverseStringFilter(@in);}
",-1,"create,in","create:0.1591763254442331,in:0.44136100466714145,",0,0,"create:wrap,",0,0,Greedy,18,0.04760897954305013,failed,[],0.5582881352803969,0.4449912627127685
825,"public BlockList() {directory = BlockList.<T> newDirectory(256);directory[0] = BlockList.<T> newBlock();tailBlock = directory[0];}
",39,"public BlockList() {dir = BlockList.<T> newDirectory(256);dir[0] = BlockList.<T> newBlock();tailBlock = dir[0];}
","public BlockList(){directory = NGit.Util.BlockList<T>.NewDirectory(256);directory[0] = NGit.Util.BlockList<T>.NewBlock();tailBlock = directory[0];}
","public BlockList(){directory = BlockList<T>.NewDirectory(256);directory[0] = BlockList<T>.NewBlock();tailBlock = directory[0];}
","public BlockList(){dir = BlockList<T>.NewDirectory(256);dir[0] = BlockList<T>.NewBlock();tailBlock = dir[0];}
",-1,"directory,tailBlock","directory:0.20063767712905836,tailBlock:0.28700449855284194,",0,0,"directory:dir,",0,0,Greedy,19,0.09027200937271118,failed,[],0.3595252280580351,0.288230179445592
826,"public QueryScorer(WeightedSpanTerm[] weightedTerms) {this.fieldWeightedSpanTerms = new HashMap<>(weightedTerms.length);for (int i = 0; i < weightedTerms.length; i++) {WeightedSpanTerm existingTerm = fieldWeightedSpanTerms.get(weightedTerms[i].term);if ((existingTerm == null) ||(existingTerm.weight < weightedTerms[i].weight)) {fieldWeightedSpanTerms.put(weightedTerms[i].term, weightedTerms[i]);maxTermWeight = Math.max(maxTermWeight, weightedTerms[i].getWeight());}}skipInitExtractor = true;}
",120,"public QueryScorer(WeightedSpanTerm[] fields) {this.fieldWeightedSpanTerms = new HashMap<>(fields.length);for (int filters = 0; filters < fields.length; filters++) {WeightedSpanTerm 0 = fieldWeightedSpanTerms.get(fields[filters].term);if ((0 == null) ||(0.weight < fields[filters].weight)) {fieldWeightedSpanTerms.put(fields[filters].term, fields[filters]);weighted = Math.max(weighted, fields[filters].getWeight());}}skipInitExtractor = true;}
","public QueryScorer(WeightedSpanTerm[] weightedTerms){this.fieldWeightedSpanTerms = new JCG.Dictionary<string, WeightedSpanTerm>(weightedTerms.Length);foreach (WeightedSpanTerm t in weightedTerms){if (!fieldWeightedSpanTerms.TryGetValue(t.Term, out WeightedSpanTerm existingTerm) ||(existingTerm == null) ||(existingTerm.Weight < t.Weight)){fieldWeightedSpanTerms[t.Term] = t;maxTermWeight = Math.Max(maxTermWeight, t.Weight);}}skipInitExtractor = true;}
","public QueryScorer(WeightedSpanTerm[] weightedTerms){this.fieldWeightedSpanTerms = new Dictionary<string, WeightedSpanTerm>();for (int i = 0; i < weightedTerms.Length; i++){WeightedSpanTerm existingTerm = fieldWeightedSpanTerms.TryGetValue(weightedTerms[i].Term, out WeightedSpanTerm existingTerm);if ((existingTerm == null) ||(existingTerm.Weight < weightedTerms[i].Weight)){fieldWeightedSpanTerms[weightedTerms[i].Term = weightedTerms[i];maxTermWeight = Math.Max(maxTermWeight, weightedTerms[i].Weight);}}skipInitExtractor = true;}
","public QueryScorer(WeightedSpanTerm[] fields){this.fieldWeightedSpanTerms = new Dictionary<WeightedSpanTerm, WeightedSpanTerm>();for (int filters = 0; filters < fields.Length; filters++){WeightedSpanTerm 0 = fieldWeightedSpanTerms.Get(fields[filters].Term);if ((0 == null) ||(0.Weight < fields[filters].Weight)){fieldWeightedSpanTerms[fields[filters].Term] = fields[filters];ft = Math.Max(ft, fields[filters].Weight);}}skipInitExtractor = true;}
",-1,"weightedTerms,fieldWeightedSpanTerms,i,existingTerm,maxTermWeight","weightedTerms:0.25516862704215637,fieldWeightedSpanTerms:0.11401079636239858,i:0.22217007648076795,existingTerm:0.08003375190934686,maxTermWeight:0.052939750505675454,",0,0,"weightedTerms:fields,i:filters,existingTerm:0,maxTermWeight:w,",0,0,Greedy,76,1.3139813661575317,failed,[],0.3354743224730089,0.17076392633141213
827,"public boolean equals(Object _other) {assert neverEquals(_other);if (_other instanceof MergedGroup) {MergedGroup<?> other = (MergedGroup<?>) _other;if (groupValue == null) {return other == null;} else {return groupValue.equals(other);}} else {return false;}}
",68,"public boolean contains(Object group) {assert neverEquals(group);if (group instanceof MergedGroup) {MergedGroup<?> contains = (MergedGroup<?>) group;if (groupValue == null) {return contains == null;} else {return groupValue.contains(contains);}} else {return false;}}
","public override bool Equals(object other){Debug.Assert(NeverEquals(other));if (other is MergedGroup<T> otherMergedGroup){if (groupValue == null){return otherMergedGroup == null;}else{return groupValueIsValueType ?JCG.EqualityComparer<T>.Default.Equals(groupValue, otherMergedGroup.groupValue) :J2N.Collections.StructuralEqualityComparer.Default.Equals(groupValue, otherMergedGroup.groupValue);}}else{return false;}}
","public override bool Equals(object other){Debug.Assert(neverEquals(_other));if (other is MergedGroup){MergedGroup<object> other = (MergedGroup<object>)other;if (groupValue == null){return other == null;}else{return groupValue.Equals(other);}}else{return false;}}
","public override bool Merge(object group){Debug.Assert(neverEquals(group));if (group is MergedGroup){MergedGroup<object> merge = (MergedGroup<object>)group;if (groupValue == null){return merge == null;}else{return groupValue.Merge(merge);}}else{return false;}}
",-1,"equals,_other,other","equals:0.08280410080422757,_other:0.09425309142007302,other:0.3011642796853903,",0,0,"other:equals,_other:compare,equals:compare,",0,0,Greedy,32,0.28642216126124065,failed,[],0.3381624200099728,0.23537299081078256
